,Unnamed: 0,Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,About,IsEnglish,TokenWords
1061,4744,"4,745th",B+ ,Top Channel Albania,71136,514462,725647506,"Top Channel eshte nje televizion kombetar i pavarur, sinjali i te cilit shtrihet ne te gjithe territorin e vendit. Top Channel eshte i pranishem me sinjalin e tij ne te gjithe Europen, permes platformes Digitalb si edhe ne Ameriken Veriore permes 2 platformave IPTV, TVALB dhe Shqip TV.

Top Channel u themelua nga Presidenti i ndjere i Top Media, zoti Dritan Hoxha ne 30 korrik 2001, duke patur qe ne fillim te tij, nje objektiv te qarte, per te qene televizioni i te gjithe shqiptareve permes trekendeshit: informim, argetim, edukim. Nje synim qe Top Channel eshte perpjekur ta realizoje dite pas dite, me profesionalizem dhe cilesi, cka ka bere qe televizioni te konsiderohet nga te gjithe tashme si media me e madhe, me e rendesishme dhe me e ndjekur ne vend dhe ne hapesiren mbareshqiptare. Nisur nga cilesia e larte e programeve informative, argetuese dhe edukuese, shume shpejt nga data e krijimit te tij Top Channel fitoi betejen me konkurrencen duke thithur audiencen shqiptare. Qe ne viti",False,"['Top', 'Channel', 'eshte', 'nje', 'televizion', 'kombetar', 'i', 'pavarur', 'sinjali', 'i', 'te', 'cilit', 'shtrihet', 'ne', 'te', 'gjithe', 'territorin', 'e', 'vendit', 'Top', 'Channel', 'eshte', 'i', 'pranishem', 'me', 'sinjalin', 'e', 'tij', 'ne', 'te', 'gjithe', 'Europen', 'permes', 'platformes', 'Digitalb', 'si', 'edhe', 'ne', 'Ameriken', 'Veriore', 'permes', '2', 'platformave', 'IPTV', 'TVALB', 'dhe', 'Shqip', 'TV', 'Top', 'Channel', 'u', 'themelua', 'nga', 'Presidenti', 'i', 'ndjere', 'i', 'Top', 'Media', 'zoti', 'Dritan', 'Hoxha', 'ne', '30', 'korrik', '2001', 'duke', 'patur', 'qe', 'ne', 'fillim', 'te', 'tij', 'nje', 'objektiv', 'te', 'qarte', 'per', 'te', 'qene', 'televizioni', 'i', 'te', 'gjithe', 'shqiptareve', 'permes', 'trekendeshit', 'informim', 'argetim', 'edukim', 'Nje', 'synim', 'qe', 'Top', 'Channel', 'eshte', 'perpjekur', 'ta', 'realizoje', 'dite', 'pas', 'dite', 'me', 'profesionalizem', 'dhe', 'cilesi', 'cka', 'ka', 'bere', 'qe', 'televizioni', 'te', 'konsiderohet', 'nga', 'te', 'gjithe', 'tashme', 'si', 'media', 'me', 'e', 'madhe', 'me', 'e', 'rendesishme', 'dhe', 'me', 'e', 'ndjekur', 'ne', 'vend', 'dhe', 'ne', 'hapesiren', 'mbareshqiptare', 'Nisur', 'nga', 'cilesia', 'e', 'larte', 'e', 'programeve', 'informative', 'argetuese', 'dhe', 'edukuese', 'shume', 'shpejt', 'nga', 'data', 'e', 'krijimit', 'te', 'tij', 'Top', 'Channel', 'fitoi', 'betejen', 'me', 'konkurrencen', 'duke', 'thithur', 'audiencen', 'shqiptare', 'Qe', 'ne', 'viti']"
1062,4746,"4,747th",B+ ,BeritaSatuTV,132874,305667,270945052,"Diterbitkan oleh BeritaSatu Media Holdings
Beritasatu.com adalah situs berita dan opini yang memiliki keunggulan pada kecepatan, ketepatan, kelengkapan, pemilihan isu yang tepat, dan penyajian yang memperhatikan hukum positif dan asas kepatutan.
Jurnalisme yang kami terapkan adalah Jurnalisme Positif, yakni aktivitas jurnalistik yang dijalankan dengan baik dan benar sesuai kaidah jurnalistik dan asas kemanusiaan agar berita dan opini yang disajikan tidak saja objektif dan bermakna, melainkan juga mampu membangkitkan optimisme dan perilaku positif para pembaca.
Beritasatu.com adalah situs berbahasa Indonesia yang memosisikan diri sebagai  teman pembaca selama 24 jam, tujuh hari seminggu. Dengan menyuguhkan berita setiap detik tanpa henti, kami ingin mewarnai hidup Anda. Karena itu, kami menggunakan tagline ""Warnai Hidupmu"".",False,"['Diterbitkan', 'oleh', 'BeritaSatu', 'Media', 'Holdings', 'adalah', 'situs', 'berita', 'dan', 'opini', 'yang', 'memiliki', 'keunggulan', 'pada', 'kecepatan', 'ketepatan', 'kelengkapan', 'pemilihan', 'isu', 'yang', 'tepat', 'dan', 'penyajian', 'yang', 'memperhatikan', 'hukum', 'positif', 'dan', 'asas', 'kepatutan', 'Jurnalisme', 'yang', 'kami', 'terapkan', 'adalah', 'Jurnalisme', 'Positif', 'yakni', 'aktivitas', 'jurnalistik', 'yang', 'dijalankan', 'dengan', 'baik', 'dan', 'benar', 'sesuai', 'kaidah', 'jurnalistik', 'dan', 'asas', 'kemanusiaan', 'agar', 'berita', 'dan', 'opini', 'yang', 'disajikan', 'tidak', 'saja', 'objektif', 'dan', 'bermakna', 'melainkan', 'juga', 'mampu', 'membangkitkan', 'optimisme', 'dan', 'perilaku', 'positif', 'para', 'pembaca', 'adalah', 'situs', 'berbahasa', 'Indonesia', 'yang', 'memosisikan', 'diri', 'sebagai', 'teman', 'pembaca', 'selama', '24', 'jam', 'tujuh', 'hari', 'seminggu', 'Dengan', 'menyuguhkan', 'berita', 'setiap', 'detik', 'tanpa', 'henti', 'kami', 'ingin', 'mewarnai', 'hidup', 'Anda', 'Karena', 'itu', 'kami', 'menggunakan', 'tagline', 'Warnai', 'Hidupmu']"
1063,4749,"4,750th",B+ ,SelenaVEVO,26,655467,567064031,"Selena en Vevo  Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos mas...",False,"['Selena', 'en', 'Vevo', 'Videoclips', 'oficiales', 'Lyric', 'videos', 'Sesiones', 'en', 'vivo', 'Entrevistas', 'y', 'muchos', 'mas']"
1064,4755,"4,756th",B+ ,moviecollectionjp,16045,421034,808283956,"MOVIE Collection []CM20086

YouTube20091220102CMCM

! 


http://www.moviecollection.jp/contact/index.html",True,"['MOVIE', 'Collection', 'CM20086', 'YouTube20091220102CMCM']"
1065,4757,"4,758th",B+ ,canalestrellatv,31100,902015,747309845,"Estrella TV es una de las cadenas nacionales mas populares en los Estados Unidos que ofrece programacion fresca y popular y representa el presente y futuro de la television hispana con formatos nunca antes hechos en espanol y con una estrategia de divertir y entretener a la audiencia.

Visita nuestras redes sociales:
http://www.estrellatv.com
Facebook: https://www.facebook.com/pages/ESTRELLA-TV/329076968099?ref=hl
Twitter: https://twitter.com/estrellatv
Instagram: https://www.instagram.com/canalestrellatv",False,"['Estrella', 'TV', 'es', 'una', 'de', 'las', 'cadenas', 'nacionales', 'mas', 'populares', 'en', 'los', 'Estados', 'Unidos', 'que', 'ofrece', 'programacion', 'fresca', 'y', 'popular', 'y', 'representa', 'el', 'presente', 'y', 'futuro', 'de', 'la', 'television', 'hispana', 'con', 'formatos', 'nunca', 'antes', 'hechos', 'en', 'espanol', 'y', 'con', 'una', 'estrategia', 'de', 'divertir', 'y', 'entretener', 'a', 'la', 'audiencia', 'Visita', 'nuestras', 'redes', 'sociales', 'Facebook', 'Twitter', 'Instagram']"
1066,4763,"4,764th",B+ ,AdamThomasMoran,481,9522573,1945813869,"-!
      +100500,             :D",True,['D']
1067,4768,"4,769th",B+ ,Vidya Vox,34,4896720,481216349,"Hey guys, I'm Vidya Vox! Welcome to my YouTube channel :) I'm so excited to share my original music, mashups and covers with you. My music fuses many traditional Indian genres with Western Pop and Electronic influences. Musician and producer Shankar Tucker produces all of the songs and videos you'll find on this channel. We hope you enjoy listening to our creations! My debut original EP titled 'Kuthu Fire' just released August 18! Check it out on Spotify, Saavn, Apple Music and all other music platforms. Thank you for being a part of our journey, and if you'd like instant updates, check out my social media accounts below!",True,"['Hey', 'guys', 'I', 'Vidya', 'Vox', 'Welcome', 'to', 'my', 'YouTube', 'channel', 'I', 'so', 'excited', 'to', 'share', 'my', 'original', 'music', 'mashups', 'and', 'covers', 'with', 'you', 'My', 'music', 'fuses', 'many', 'traditional', 'Indian', 'genres', 'with', 'Western', 'Pop', 'and', 'Electronic', 'influences', 'Musician', 'and', 'producer', 'Shankar', 'Tucker', 'produces', 'all', 'of', 'the', 'songs', 'and', 'videos', 'you', 'find', 'on', 'this', 'channel', 'We', 'hope', 'you', 'enjoy', 'listening', 'to', 'our', 'creations', 'My', 'debut', 'original', 'EP', 'titled', 'Fire', 'just', 'released', 'August', '18', 'Check', 'it', 'out', 'on', 'Spotify', 'Saavn', 'Apple', 'Music', 'and', 'all', 'other', 'music', 'platforms', 'Thank', 'you', 'for', 'being', 'a', 'part', 'of', 'our', 'journey', 'and', 'if', 'you', 'like', 'instant', 'updates', 'check', 'out', 'my', 'social', 'media', 'accounts', 'below']"
1068,4775,"4,776th",B+ ,Wu Tang Collection,1915,452491,241749237,"Flix of Legends is the channel to watch the best of Hong Kong Cinema/ Kung Fu/ Martial Arts.  Stay tuned as we will soon be uploading rare, cult favorites and unseen films. All free.  Subscribe or miss out.",True,"['Flix', 'of', 'Legends', 'is', 'the', 'channel', 'to', 'watch', 'the', 'best', 'of', 'Hong', 'Kong', 'Kung', 'Martial', 'Arts', 'Stay', 'tuned', 'as', 'we', 'will', 'soon', 'be', 'uploading', 'rare', 'cult', 'favorites', 'and', 'unseen', 'films', 'All', 'free', 'Subscribe', 'or', 'miss', 'out']"
1069,4784,"4,785th",B+ ,TonightShowNet,4015,574542,401250044,"Talk show malam yang akan memberikan informasi dan hiburan, bersama Vincent, Desta dan Hesti Purwadinata serta bintang tamu dari berbagai kalangan. Menemani istirahat malam, Tonight Show sarat akan kejutan yang sayang untuk dilewatkan.",False,"['Talk', 'show', 'malam', 'yang', 'akan', 'memberikan', 'informasi', 'dan', 'hiburan', 'bersama', 'Vincent', 'Desta', 'dan', 'Hesti', 'Purwadinata', 'serta', 'bintang', 'tamu', 'dari', 'berbagai', 'kalangan', 'Menemani', 'istirahat', 'malam', 'Tonight', 'Show', 'sarat', 'akan', 'kejutan', 'yang', 'sayang', 'untuk', 'dilewatkan']"
1070,4789,"4,790th",B+ ,Discovery UK,2361,1386496,533584799,O O   'E,True,"['O', 'O']"
1071,4805,"4,806th",B+ ,BBC News,8864,3119930,850355184,"Welcome to the official BBC News YouTube channel. 

Interested in global news with an impartial perspective? Want to see behind-the-scenes clips and footage directly from the front-line? Our YouTube channel has all this and more, bringing you specially selected clips from the world's most trusted news source.

Tune into BBC World News for 24 hour news on TV. Check out BBC News on mobile and download our app for iPhone, Android and Kindle Fire. 

The official BBC News YouTube channel is operated by BBC Global News Ltd which comprises BBC World News the 24hr TV channel and bbc.com/news, the international news website.",True,"['Welcome', 'to', 'the', 'official', 'BBC', 'News', 'YouTube', 'channel', 'Interested', 'in', 'global', 'news', 'with', 'an', 'impartial', 'perspective', 'Want', 'to', 'see', 'clips', 'and', 'footage', 'directly', 'from', 'the', 'Our', 'YouTube', 'channel', 'has', 'all', 'this', 'and', 'more', 'bringing', 'you', 'specially', 'selected', 'clips', 'from', 'the', 'world', 'most', 'trusted', 'news', 'source', 'Tune', 'into', 'BBC', 'World', 'News', 'for', '24', 'hour', 'news', 'on', 'TV', 'Check', 'out', 'BBC', 'News', 'on', 'mobile', 'and', 'download', 'our', 'app', 'for', 'iPhone', 'Android', 'and', 'Kindle', 'Fire', 'The', 'official', 'BBC', 'News', 'YouTube', 'channel', 'is', 'operated', 'by', 'BBC', 'Global', 'News', 'Ltd', 'which', 'comprises', 'BBC', 'World', 'News', 'the', '24hr', 'TV', 'channel', 'and', 'the', 'international', 'news', 'website']"
1072,4813,"4,814th",B+ ,Luisito Kingdom,87,1861616,61099757,"Hola soy Luisito rey, este es mi segundo canal, aqui subo bloopers, detras de escenas, videos ineditos, entre otras cosas, Suscribete, ahorita por promocion es gratis",False,"['Hola', 'soy', 'Luisito', 'rey', 'este', 'es', 'mi', 'segundo', 'canal', 'aqui', 'subo', 'bloopers', 'detras', 'de', 'escenas', 'videos', 'ineditos', 'entre', 'otras', 'cosas', 'Suscribete', 'ahorita', 'por', 'promocion', 'es', 'gratis']"
1073,4816,"4,817th",B+ ,xxYjYxx,184,915607,78033644,  : ixYjYx@gmail.com,False,['ixYjYx']
1074,4820,"4,821st",B+ ,BOXX MUSIC,174,456106,261740897,"Since newgrounds' audio portal won't accept any of my mp3 files regardless of the fact that they're formatted correctly, I'm simply uploa...",True,"['Since', 'newgrounds', 'audio', 'portal', 'wo', 'accept', 'any', 'of', 'my', 'mp3', 'files', 'regardless', 'of', 'the', 'fact', 'that', 'they', 'formatted', 'correctly', 'I', 'simply', 'uploa']"
1075,4823,"4,824th",B+ ,Moviebox Record Label,3276,1634063,841001819,"MOVIEBOX controls the largest UK Bhangra catalogue in the world and controls major labels and their catalogues such as Kamlee Records, Multitone Records, Genie Records, Roma II, Serious Records, Kizmet Records & Silver Streak Records amongst others. MOVIEBOX also has a large roaster of artists currently recording music and MOVIEBOX is the major force in the UK Asian Music industry with artists like Jazzy B, Sukshinder Shinda, Hunterz, DJ Sanj, Jassi Sidhu, B21 etc and MOVIEBOX also releases music for major International artists such as Honey Singh, Satinder Sartaaj, Diljit Dosanjh, Miss Pooja, Abrar Ul Haq & Shazia Manzoor to mention a few.
Office Contact No. +441213281356",True,"['MOVIEBOX', 'controls', 'the', 'largest', 'UK', 'Bhangra', 'catalogue', 'in', 'the', 'world', 'and', 'controls', 'major', 'labels', 'and', 'their', 'catalogues', 'such', 'as', 'Kamlee', 'Records', 'Multitone', 'Records', 'Genie', 'Records', 'Roma', 'II', 'Serious', 'Records', 'Kizmet', 'Records', 'Silver', 'Streak', 'Records', 'amongst', 'others', 'MOVIEBOX', 'also', 'has', 'a', 'large', 'roaster', 'of', 'artists', 'currently', 'recording', 'music', 'and', 'MOVIEBOX', 'is', 'the', 'major', 'force', 'in', 'the', 'UK', 'Asian', 'Music', 'industry', 'with', 'artists', 'like', 'Jazzy', 'B', 'Sukshinder', 'Shinda', 'Hunterz', 'DJ', 'Sanj', 'Jassi', 'Sidhu', 'B21', 'etc', 'and', 'MOVIEBOX', 'also', 'releases', 'music', 'for', 'major', 'International', 'artists', 'such', 'as', 'Honey', 'Singh', 'Satinder', 'Sartaaj', 'Diljit', 'Dosanjh', 'Miss', 'Pooja', 'Abrar', 'Ul', 'Haq', 'Shazia', 'Manzoor', 'to', 'mention', 'a', 'few', 'Office', 'Contact', 'No']"
1076,4841,"4,842nd",B+ ,camilaVEVO,81,2074598,1794207739,"Camila en Vevo  Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos mas...",False,"['Camila', 'en', 'Vevo', 'Videoclips', 'oficiales', 'Lyric', 'videos', 'Sesiones', 'en', 'vivo', 'Entrevistas', 'y', 'muchos', 'mas']"
1077,4846,"4,847th",B+ ,RahatFAKhanVEVO,3,1477124,496855768,"RAHAT FATEH ALI KHAN on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['RAHAT', 'FATEH', 'ALI', 'KHAN', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
1078,4855,"4,856th",B+ ,Unisys Music,777,1643420,639612714,"Bollywood & Hindi Music Channel

 Unisys Infosolutions

Unisys has been at the forefront of the infinitely exciting Indian Entertainment Industry since 2005, moving forward with 360 degree approach in the sector of Entertainment, Media and Technology. No surprise then, that the brand has become synonymous with quality entertainment in the country today generating an immense amount of respect, trust and goodwill from its partners and vendors. 

Acquiring and distributing various rights for use on Mobile, Digital, cable, satellite, internet and home video over the years, Unisys has now evolved and emerged as the top source of Indian Movies and Music Content for leading MOBILE, ONLINE and DIGITAL companies and is today popularly known as a major 'Content House' for Indian Music and Movies, having the premium content comprising plenty of languages from almost every region of India.

DO JOIN US FOR ALL THE ENTERTAINMENT - http://goo.gl/pgKaJq",True,"['Bollywood', 'Hindi', 'Music', 'Channel', 'Unisys', 'Infosolutions', 'Unisys', 'has', 'been', 'at', 'the', 'forefront', 'of', 'the', 'infinitely', 'exciting', 'Indian', 'Entertainment', 'Industry', 'since', '2005', 'moving', 'forward', 'with', '360', 'degree', 'approach', 'in', 'the', 'sector', 'of', 'Entertainment', 'Media', 'and', 'Technology', 'No', 'surprise', 'then', 'that', 'the', 'brand', 'has', 'become', 'synonymous', 'with', 'quality', 'entertainment', 'in', 'the', 'country', 'today', 'generating', 'an', 'immense', 'amount', 'of', 'respect', 'trust', 'and', 'goodwill', 'from', 'its', 'partners', 'and', 'vendors', 'Acquiring', 'and', 'distributing', 'various', 'rights', 'for', 'use', 'on', 'Mobile', 'Digital', 'cable', 'satellite', 'internet', 'and', 'home', 'video', 'over', 'the', 'years', 'Unisys', 'has', 'now', 'evolved', 'and', 'emerged', 'as', 'the', 'top', 'source', 'of', 'Indian', 'Movies', 'and', 'Music', 'Content', 'for', 'leading', 'MOBILE', 'ONLINE', 'and', 'DIGITAL', 'companies', 'and', 'is', 'today', 'popularly', 'known', 'as', 'a', 'major', 'House', 'for', 'Indian', 'Music', 'and', 'Movies', 'having', 'the', 'premium', 'content', 'comprising', 'plenty', 'of', 'languages', 'from', 'almost', 'every', 'region', 'of', 'India', 'DO', 'JOIN', 'US', 'FOR', 'ALL', 'THE', 'ENTERTAINMENT']"
1079,4856,"4,857th",B+ ,ToniBraxtonVEVO,39,923010,709416063,"Toni Braxton on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['Toni', 'Braxton', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
1080,4859,"4,860th",B+ ,MondoMedia,1498,3773340,2543022080,"Over 2 billion deviant, bloody, and probably intoxicated views of animated comedy.  

Warning: Mondo is not for children or big babies.  It's a channel where frowns and sadness go to die and animated series like Happy Tree Friends, Dick Figures and Deep Space 69 sip champagne and eat the finest mermaid sushi. We pack our animation cannon full of new shorts every week and fire it at your face until you call the police. It's not a job - it's our pleasure! 

Subscribe now, and receive a free hashtag that you can use on Twitter - # (one per customer please)",True,"['Over', '2', 'billion', 'deviant', 'bloody', 'and', 'probably', 'intoxicated', 'views', 'of', 'animated', 'comedy', 'Warning', 'Mondo', 'is', 'not', 'for', 'children', 'or', 'big', 'babies', 'It', 'a', 'channel', 'where', 'frowns', 'and', 'sadness', 'go', 'to', 'die', 'and', 'animated', 'series', 'like', 'Happy', 'Tree', 'Friends', 'Dick', 'Figures', 'and', 'Deep', 'Space', '69', 'sip', 'champagne', 'and', 'eat', 'the', 'finest', 'mermaid', 'sushi', 'We', 'pack', 'our', 'animation', 'cannon', 'full', 'of', 'new', 'shorts', 'every', 'week', 'and', 'fire', 'it', 'at', 'your', 'face', 'until', 'you', 'call', 'the', 'police', 'It', 'not', 'a', 'job', 'it', 'our', 'pleasure', 'Subscribe', 'now', 'and', 'receive', 'a', 'free', 'hashtag', 'that', 'you', 'can', 'use', 'on', 'Twitter', 'one', 'per', 'customer', 'please']"
